model,alpha,scenario,budget_pct,seed,yield_kg_ha,pct_mpc,mean_abs_du,water_used_mm,drought_days,waterlog_days,spatial_equity_cv
a3_1p50,0.3,dry,85,0,4044.0230743164234,99.38337280062188,0.7958840911105362,411.4,23.23846153846154,4.546153846153846,0.009223897958629133
a3_1p50,0.3,dry,100,0,4191.122207322202,101.10972866903907,0.7859169578976338,483.99999999999994,10.053846153846154,5.430769230769231,0.008531854136099951
a3_1p50,0.3,moderate,70,0,3553.7053747740697,98.39320442284134,0.7774136097540209,338.8000000000001,42.30769230769231,8.376923076923077,0.01190526828313634
a3_1p50,0.3,moderate,85,0,3701.9633171987653,99.37956560254362,0.770544421263003,411.40000000000003,13.3,21.49230769230769,0.01548593403322864
a3_1p50,0.3,moderate,100,0,3789.658736324009,101.91545897296967,0.8091795082933121,439.5543630824181,10.169230769230769,16.646153846153847,0.01303699578689168
a3_1p50,0.3,wet,70,0,3721.517717346597,99.1415602233374,0.6850538406094633,334.68419296426526,25.423076923076923,19.215384615384615,0.0062648358983897244
a3_1p50,0.3,wet,85,0,3743.1084980630694,100.0084860140474,0.6280061707492666,323.62823346418156,17.638461538461538,21.49230769230769,0.00548164106133989
a3_1p50,0.3,wet,100,0,3727.994220637369,99.18283236525565,0.6243188868848318,328.2288846792628,13.569230769230769,27.892307692307693,0.005014204785879997
a3_1p50,0.5,dry,70,0,3697.7207252925637,98.17975026920342,1.2699641363918783,338.7999999999999,52.96923076923077,4.492307692307692,0.019205590319338058
a3_1p50,0.5,dry,85,0,4050.4921600820835,99.54235299200877,1.2107747123781687,411.39999999999986,22.876923076923077,5.369230769230769,0.009243465852679949
a3_1p50,0.5,dry,100,0,4196.462336414459,101.23855788872456,1.1880029620554255,484.0,9.807692307692308,4.6692307692307695,0.007416178683693897
a3_1p50,0.5,moderate,70,0,3554.9524741158575,98.42773348125544,1.1810293905434495,338.80000000000007,43.7,6.9,0.01201600100986368
a3_1p50,0.5,moderate,85,0,3705.237714726873,99.46746712291839,1.16055675115592,411.4,12.753846153846155,19.93846153846154,0.015060190824398807
a3_1p50,0.5,moderate,100,0,3795.455493219313,102.07135141095544,1.2441106138113849,439.5329798204429,9.292307692307693,14.607692307692307,0.011512911956311924
a3_1p50,0.5,wet,70,0,3726.0498551932433,99.26229677530097,1.1336656964244893,338.8,25.161538461538463,19.638461538461538,0.004934250748320946
a3_1p50,0.5,wet,85,0,3750.460536121712,100.20491798916728,1.0206384071995045,319.68667505824965,19.115384615384617,20.79230769230769,0.0038208233130906802
a3_1p50,0.5,wet,100,0,3735.2746927084227,99.37652843832515,0.9920055211064012,323.39749678238735,15.4,28.123076923076923,0.004312847769495955
a3_1p50,0.7,dry,70,0,3700.993771274265,98.26665430035567,1.8695098361036953,338.8,52.16923076923077,4.292307692307692,0.02144734429547175
a3_1p50,0.7,dry,85,0,4051.8993035651943,99.57693406704124,1.737715473348244,411.39999999999975,22.661538461538463,4.730769230769231,0.009870364234313412
a3_1p50,0.7,dry,100,0,4197.546741799747,101.26471888543378,1.7095024213405419,484.0,9.992307692307692,4.507692307692308,0.007139028008654828
a3_1p50,0.7,moderate,70,0,3556.058393450344,98.45835361873947,1.6082171530986151,338.79999999999995,44.12307692307692,6.676923076923077,0.012534428425171966
a3_1p50,0.7,moderate,85,0,3707.7104569540834,99.53384812870675,1.6580120957653703,411.40000000000003,12.86923076923077,19.423076923076923,0.01478105728060094
a3_1p50,0.7,moderate,100,0,3796.7436767066283,102.10599458610278,1.7757576695640904,440.13998149031966,8.838461538461539,13.892307692307693,0.010795175333488154
a3_1p50,0.7,wet,70,0,3726.844667433366,99.28347064347929,1.6225458266125112,338.8,25.484615384615385,19.96923076923077,0.004695922464323702
a3_1p50,0.7,wet,85,0,3749.453189787577,100.17800367935745,1.4701366514363674,316.9307618932051,19.76923076923077,20.76923076923077,0.003535424781923609
a3_1p50,0.7,wet,100,0,3734.88634061787,99.36619637823698,1.4251952185263035,320.74155735371215,15.838461538461539,28.46153846153846,0.004157748483177746
a3_1p50,1.0,dry,70,0,3703.914953780869,98.344215855242,3.2957476785549726,338.7999999999999,50.56923076923077,3.9846153846153847,0.021506598211455202
a3_1p50,1.0,dry,85,0,4053.7578781372436,99.62260922916998,2.949566745804697,411.3999999999998,23.49230769230769,3.8923076923076922,0.01062817038435734
a3_1p50,1.0,dry,100,0,4197.8838651526885,101.272851898278,2.717627456774281,484.0000000000001,10.638461538461538,4.8538461538461535,0.00699316513964143
a3_1p50,1.0,moderate,70,0,3555.862891453332,98.45294065792014,2.5939289455723844,338.80000000000024,44.676923076923075,6.184615384615385,0.014039671028038611
a3_1p50,1.0,moderate,85,0,3708.1239412502396,99.54494815488599,2.75516891726682,411.3999999999999,13.676923076923076,18.407692307692308,0.014626267499398788
a3_1p50,1.0,moderate,100,0,3796.7622518106637,102.1064941271921,2.9063471713791724,441.3686181251819,8.776923076923078,13.253846153846155,0.010520881357264145
a3_1p50,1.0,wet,70,0,3725.573855122925,99.24961609144508,2.5887098052429915,338.8,24.5,20.184615384615384,0.004763138180764189
a3_1p50,1.0,wet,85,0,3748.01340344876,100.13953542442889,2.37650094587468,315.3027688897573,20.2,20.6,0.003329619833751055
a3_1p50,1.0,wet,100,0,3733.085980388171,99.31829801351559,2.314350290750979,319.23616989117403,16.29230769230769,28.5,0.004007598465053659
